File,Line,Sentiment,SentimentScore.Mixed,SentimentScore.Negative,SentimentScore.Neutral,SentimentScore.Positive
final_cleaned_google_news_final.csv,225,NEUTRAL,4.138876647630241e-06,0.04375184699892998,0.9516168236732483,0.004627284128218889
final_cleaned_google_news_final.csv,227,NEUTRAL,6.919885436218465e-06,0.08128252625465393,0.9040743708610535,0.014636154286563396
final_cleaned_google_news_final.csv,230,NEUTRAL,7.80487334850477e-06,0.08022350817918777,0.9047016501426697,0.015067069791257381
final_cleaned_google_news_final.csv,231,NEUTRAL,6.382191259035608e-06,0.021477198228240013,0.9581760168075562,0.020340321585536003
final_cleaned_google_news_final.csv,233,NEUTRAL,8.499562682118267e-06,0.07321033626794815,0.9131498336791992,0.01363134104758501
final_cleaned_google_news_final.csv,235,NEUTRAL,9.540425708109979e-06,0.20345929265022278,0.7894322276115417,0.0070989904925227165
final_cleaned_google_news_final.csv,236,NEUTRAL,1.2695288205577526e-05,0.037098225206136703,0.9393923878669739,0.023496704176068306
final_cleaned_google_news_final.csv,238,NEUTRAL,7.80487334850477e-06,0.08022350817918777,0.9047016501426697,0.015067069791257381
final_cleaned_google_news_final.csv,239,NEUTRAL,4.595313384925248e-06,0.03147197514772415,0.9587532877922058,0.009770138189196587
final_cleaned_google_news_final.csv,240,NEUTRAL,3.721378107002238e-06,0.024443067610263824,0.9681687355041504,0.007384478114545345
final_cleaned_google_news_final.csv,242,NEUTRAL,7.083241143845953e-06,0.07608824968338013,0.9139410853385925,0.009963554330170155
final_cleaned_google_news_final.csv,248,NEUTRAL,1.7532727724756114e-05,0.11418350785970688,0.8615406155586243,0.024258321151137352
final_cleaned_google_news_final.csv,190,NEUTRAL,1.1856844139401801e-05,0.35869652032852173,0.6297696828842163,0.011521901935338974
final_cleaned_google_news_final.csv,194,NEUTRAL,1.7176431356347166e-05,0.13509580492973328,0.814553439617157,0.05033353716135025
final_cleaned_google_news_final.csv,195,NEUTRAL,1.175925262941746e-05,0.09589110314846039,0.8823705911636353,0.021726517006754875
final_cleaned_google_news_final.csv,196,NEUTRAL,1.0365925845690072e-05,0.40004628896713257,0.5946639776229858,0.005279465578496456
final_cleaned_google_news_final.csv,197,NEUTRAL,7.761923370708246e-06,0.042762208729982376,0.9381710886955261,0.019059043377637863
final_cleaned_google_news_final.csv,201,NEUTRAL,5.072154635854531e-06,0.06787853688001633,0.9235663414001465,0.00855004321783781
final_cleaned_google_news_final.csv,203,NEUTRAL,7.372475920419674e-06,0.09947862476110458,0.8931871056556702,0.007326902821660042
final_cleaned_google_news_final.csv,206,NEUTRAL,7.1191589086083695e-06,0.06546232849359512,0.9237454533576965,0.010785047896206379
final_cleaned_google_news_final.csv,208,NEUTRAL,8.430640264123213e-06,0.10072638839483261,0.8807562589645386,0.018509000539779663
final_cleaned_google_news_final.csv,210,NEUTRAL,8.368186172447167e-06,0.1398385763168335,0.8489601016044617,0.011192879639565945
final_cleaned_google_news_final.csv,211,NEUTRAL,7.4316940299468115e-06,0.445963054895401,0.548812747001648,0.005216764286160469
final_cleaned_google_news_final.csv,212,NEUTRAL,1.266033541469369e-05,0.07677198201417923,0.893882691860199,0.02933267503976822
final_cleaned_google_news_final.csv,215,NEUTRAL,3.751534313778393e-05,0.16387543082237244,0.7680578231811523,0.06802921742200851
final_cleaned_google_news_final.csv,219,NEUTRAL,5.329324721969897e-06,0.04244429990649223,0.9517158269882202,0.005834493320435286
final_cleaned_google_news_final.csv,222,NEUTRAL,9.252960808225907e-06,0.31254273653030396,0.6768427491188049,0.010605265386402607
final_cleaned_google_news_final.csv,226,NEUTRAL,1.0652875062078238e-05,0.24698682129383087,0.7428489327430725,0.010153613053262234
final_cleaned_google_news_final.csv,228,NEUTRAL,9.568265340931248e-06,0.06817688792943954,0.914075493812561,0.01773805357515812
final_cleaned_google_news_final.csv,232,NEUTRAL,1.3989595572638791e-05,0.13696947693824768,0.8380321264266968,0.024984432384371758
final_cleaned_google_news_final.csv,234,NEUTRAL,7.305501185328467e-06,0.03087368793785572,0.9545875191688538,0.014531461521983147
final_cleaned_google_news_final.csv,237,NEUTRAL,1.4099529835220892e-05,0.4114774167537689,0.5775996446609497,0.01090879924595356
final_cleaned_google_news_final.csv,243,NEUTRAL,8.727987733436748e-06,0.12276969105005264,0.8615021705627441,0.015719357877969742
final_cleaned_google_news_final.csv,244,NEUTRAL,7.629026185895782e-06,0.08619286119937897,0.8988397717475891,0.014959754422307014
final_cleaned_google_news_final.csv,245,NEUTRAL,1.560696000524331e-05,0.15963687002658844,0.817417323589325,0.022930243983864784
final_cleaned_google_news_final.csv,246,NEUTRAL,2.618114922370296e-05,0.13682511448860168,0.8120918273925781,0.05105695500969887
final_cleaned_google_news_final.csv,247,NEUTRAL,8.893323865777347e-06,0.030936384573578835,0.9434840083122253,0.025570733472704887
final_cleaned_google_news_final.csv,250,NEUTRAL,1.4189207831805106e-05,0.2297053337097168,0.7577779293060303,0.012502518482506275
final_cleaned_google_news_final.csv,251,NEUTRAL,8.374600838578772e-06,0.08370965719223022,0.8978474140167236,0.018434621393680573
final_cleaned_google_news_final.csv,257,NEUTRAL,7.279229976120405e-06,0.21131275594234467,0.7849321365356445,0.003747843438759446
final_cleaned_google_news_final.csv,258,NEUTRAL,6.252887487789849e-06,0.06277714669704437,0.9283415079116821,0.008875030092895031
final_cleaned_google_news_final.csv,259,NEGATIVE,1.299577888858039e-05,0.6233865022659302,0.37064340710639954,0.005957151763141155
final_cleaned_google_news_final.csv,262,NEUTRAL,5.648561455018353e-06,0.0778510645031929,0.9167747497558594,0.005368569865822792
final_cleaned_google_news_final.csv,263,NEUTRAL,1.1182984053448308e-05,0.07522665709257126,0.8765082955360413,0.0482538603246212
final_cleaned_google_news_final.csv,14,NEUTRAL,3.521180133247981e-06,0.034666888415813446,0.9591422080993652,0.006187335588037968
final_cleaned_google_news_final.csv,20,NEUTRAL,3.850291705020936e-06,0.03368799388408661,0.9565389156341553,0.009769255295395851
final_cleaned_google_news_final.csv,29,NEUTRAL,3.2434404602099676e-06,0.028349077329039574,0.9680194854736328,0.0036282178480178118
final_cleaned_google_news_final.csv,38,NEUTRAL,2.162531018257141e-06,0.0028388851787894964,0.993718147277832,0.003440770786255598
final_cleaned_google_news_final.csv,41,NEUTRAL,4.753190296469256e-06,0.05072933807969093,0.9428976774215698,0.006368241738528013
final_cleaned_google_news_final.csv,47,NEUTRAL,2.7928292638534913e-06,0.0179265309125185,0.9779784083366394,0.004092198796570301
final_cleaned_google_news_final.csv,50,NEUTRAL,4.573243131744675e-06,0.019649995490908623,0.9627129435539246,0.017632508650422096
final_cleaned_google_news_final.csv,54,NEUTRAL,4.774267836182844e-06,0.017713379114866257,0.9684107303619385,0.013871154747903347
final_cleaned_google_news_final.csv,59,NEUTRAL,4.084533884451957e-06,0.046210043132305145,0.9513403177261353,0.002445564605295658
final_cleaned_google_news_final.csv,61,NEUTRAL,3.337061798447394e-06,0.01154399011284113,0.9775511622428894,0.010901507921516895
final_cleaned_google_news_final.csv,67,NEUTRAL,3.280029659435968e-06,0.02096370793879032,0.9738657474517822,0.005167315248399973
final_cleaned_google_news_final.csv,75,NEUTRAL,4.262018137524137e-06,0.03632514923810959,0.9549747705459595,0.008695869706571102
final_cleaned_google_news_final.csv,93,NEUTRAL,4.262018137524137e-06,0.03632514923810959,0.9549747705459595,0.008695869706571102
final_cleaned_google_news_final.csv,122,NEUTRAL,5.831057023897301e-06,0.1174737736582756,0.8724997043609619,0.010020687244832516
final_cleaned_google_news_final.csv,130,NEUTRAL,6.428410870285006e-06,0.28808775544166565,0.7090150713920593,0.0028907458763569593
final_cleaned_google_news_final.csv,132,NEUTRAL,6.428410870285006e-06,0.28808775544166565,0.7090150713920593,0.0028907458763569593
final_cleaned_google_news_final.csv,148,NEUTRAL,1.1135250133520458e-05,0.027438130229711533,0.8789186477661133,0.09363207966089249
final_cleaned_google_news_final.csv,174,NEUTRAL,2.9459386041708058e-06,0.015911908820271492,0.9826368689537048,0.001448286697268486
final_cleaned_google_news_final.csv,180,NEUTRAL,3.2586106044618646e-06,0.009167601354420185,0.9877719879150391,0.0030571655370295048
final_cleaned_google_news_final.csv,187,NEUTRAL,7.86769396654563e-06,0.11763076484203339,0.8768100142478943,0.005551342386752367
final_cleaned_google_news_final.csv,205,NEUTRAL,1.4399621250049677e-05,0.20204569399356842,0.7659016251564026,0.03203821927309036
final_cleaned_google_news_final.csv,229,NEUTRAL,3.088485300395405e-06,0.025110190734267235,0.9735875129699707,0.0012991605326533318
final_cleaned_google_news_final.csv,256,NEUTRAL,2.9281832212291192e-06,0.012524205259978771,0.9847373366355896,0.002735573099926114
final_cleaned_google_news_final.csv,265,NEUTRAL,2.260897417727392e-06,0.007823482155799866,0.9911015033721924,0.0010727226035669446
final_cleaned_google_news_final.csv,270,NEUTRAL,4.473863555176649e-06,0.04926498234272003,0.9437436461448669,0.006986814085394144
final_cleaned_google_news_final.csv,274,NEUTRAL,5.106587650516303e-06,0.08407934755086899,0.912925124168396,0.0029904386028647423
final_cleaned_google_news_final.csv,280,NEUTRAL,6.151826255518245e-06,0.14839765429496765,0.8448600769042969,0.006736094132065773
final_cleaned_google_news_final.csv,281,NEUTRAL,2.3600689473823877e-06,0.006938342470675707,0.9894726872444153,0.00358655396848917
final_cleaned_google_news_final.csv,282,NEUTRAL,3.4612735362316016e-06,0.008885243907570839,0.9848885536193848,0.006222823169082403
final_cleaned_google_news_final.csv,294,NEUTRAL,4.084533884451957e-06,0.046210043132305145,0.9513403177261353,0.002445564605295658
final_cleaned_google_news_final.csv,299,NEUTRAL,2.8486058454291197e-06,0.009678613394498825,0.9852814078330994,0.005037219729274511
final_cleaned_google_news_final.csv,302,NEUTRAL,4.8323386181436945e-06,0.036014072597026825,0.9531325101852417,0.010848495177924633
final_cleaned_google_news_final.csv,249,NEUTRAL,8.574541425332427e-06,0.06763668358325958,0.9119935631752014,0.020361119881272316
final_cleaned_google_news_final.csv,252,NEUTRAL,3.895258942065993e-06,0.012822339311242104,0.9810464978218079,0.006127296481281519
final_cleaned_google_news_final.csv,254,NEUTRAL,3.602812739700312e-06,0.013187752105295658,0.9781966805458069,0.008611940778791904
final_cleaned_google_news_final.csv,255,NEUTRAL,4.1744006011867896e-06,0.024855855852365494,0.9676757454872131,0.007464248221367598
final_cleaned_google_news_final.csv,260,NEUTRAL,5.978090030112071e-06,0.0718521773815155,0.9213635921478271,0.006778364069759846
final_cleaned_google_news_final.csv,261,NEUTRAL,5.955697815807071e-06,0.032889220863580704,0.9450680017471313,0.022036822512745857
final_cleaned_google_news_final.csv,264,NEUTRAL,1.2082260582246818e-05,0.05715952441096306,0.9144281148910522,0.028400275856256485
final_cleaned_google_news_final.csv,266,NEUTRAL,8.655147212266456e-06,0.35905921459198,0.6337851881980896,0.007146946154534817
final_cleaned_google_news_final.csv,267,NEUTRAL,4.379947313282173e-06,0.021739521995186806,0.9708608984947205,0.00739522697404027
final_cleaned_google_news_final.csv,268,NEUTRAL,4.450087999430252e-06,0.024297643452882767,0.9651869535446167,0.010510860942304134
final_cleaned_google_news_final.csv,269,NEUTRAL,1.4806814760959242e-05,0.05531837418675423,0.9097060561180115,0.03496073558926582
final_cleaned_google_news_final.csv,271,NEUTRAL,4.517531579040224e-06,0.07627458870410919,0.9202472567558289,0.003473615739494562
final_cleaned_google_news_final.csv,272,NEUTRAL,3.1240881526173325e-06,0.019104130566120148,0.9771375060081482,0.0037552290596067905
final_cleaned_google_news_final.csv,275,NEUTRAL,4.77663570563891e-06,0.037747859954833984,0.9495775699615479,0.012669880874454975
final_cleaned_google_news_final.csv,276,NEUTRAL,3.827872205874883e-06,0.029722079634666443,0.9663686156272888,0.003905481891706586
final_cleaned_google_news_final.csv,278,NEUTRAL,6.617292001465103e-06,0.033699627965688705,0.9453201293945312,0.02097366377711296
final_cleaned_google_news_final.csv,279,NEUTRAL,3.523254690662725e-06,0.02459263801574707,0.9705016016960144,0.004902270622551441
final_cleaned_google_news_final.csv,286,NEUTRAL,3.956854470743565e-06,0.013004408217966557,0.9757739901542664,0.011217596009373665
final_cleaned_google_news_final.csv,292,NEUTRAL,3.0320863970700884e-06,0.015344064682722092,0.9807865023612976,0.0038664245512336493
final_cleaned_google_news_final.csv,300,NEUTRAL,1.1658312359941192e-05,0.18288201093673706,0.8063822984695435,0.010724036954343319
final_cleaned_google_news_final.csv,301,NEUTRAL,5.829129349876894e-06,0.06812658905982971,0.9192718863487244,0.01259572897106409
final_cleaned_google_news_final.csv,303,NEUTRAL,3.1018505524116335e-06,0.01797562837600708,0.9788008332252502,0.003220358630642295
final_cleaned_google_news_final.csv,305,NEUTRAL,4.104567778995261e-06,0.03776601701974869,0.9533433318138123,0.008886543102562428
final_cleaned_google_news_final.csv,311,NEUTRAL,6.567743184859864e-06,0.027042899280786514,0.9583120942115784,0.01463845744729042
final_cleaned_google_news_final.csv,314,NEUTRAL,3.4780789519572863e-06,0.018786681815981865,0.9775660037994385,0.003643899457529187
final_cleaned_google_news_final.csv,315,NEUTRAL,1.0672350981622003e-05,0.31760743260383606,0.6746646165847778,0.007717229425907135
final_cleaned_google_news_final.csv,327,NEUTRAL,2.878078248613747e-06,0.02203069068491459,0.9756776094436646,0.002288792049512267
final_cleaned_google_news_final.csv,328,NEUTRAL,4.4074140532757156e-06,0.03396889567375183,0.9575672745704651,0.008459366858005524
final_cleaned_google_news_final.csv,329,NEUTRAL,4.671531769417925e-06,0.044835008680820465,0.9481140971183777,0.007046339567750692
final_cleaned_google_news_final.csv,330,NEUTRAL,5.877719104319112e-06,0.2289525866508484,0.7669914960861206,0.004050083924084902
final_cleaned_google_news_final.csv,332,NEUTRAL,4.236909262544941e-06,0.025002073496580124,0.9661038517951965,0.008889812044799328
final_cleaned_google_news_final.csv,333,NEUTRAL,7.1865042627905495e-06,0.1448407918214798,0.8508234620094299,0.004328585229814053
final_cleaned_google_news_final.csv,277,NEUTRAL,8.926697773858905e-06,0.2946128845214844,0.700996458530426,0.004381728824228048
final_cleaned_google_news_final.csv,283,NEUTRAL,8.925740075937938e-06,0.07057256996631622,0.9151087403297424,0.014309752732515335
final_cleaned_google_news_final.csv,284,NEUTRAL,3.592644861782901e-05,0.30593904852867126,0.6497535109519958,0.044271450489759445
final_cleaned_google_news_final.csv,285,NEUTRAL,1.0859285794140305e-05,0.1870879828929901,0.7985376119613647,0.014363576658070087
final_cleaned_google_news_final.csv,287,NEUTRAL,2.5116665710811503e-05,0.16772238910198212,0.8045064210891724,0.027746060863137245
final_cleaned_google_news_final.csv,289,NEUTRAL,5.783324468211504e-06,0.06690193712711334,0.927012026309967,0.006080267019569874
final_cleaned_google_news_final.csv,293,NEUTRAL,5.24442111782264e-06,0.08778467774391174,0.9084482192993164,0.003761890111491084
final_cleaned_google_news_final.csv,295,NEUTRAL,9.04122043721145e-06,0.16291409730911255,0.8288660645484924,0.00821069348603487
final_cleaned_google_news_final.csv,296,NEUTRAL,9.430863428860903e-06,0.07754799723625183,0.9030688405036926,0.019373664632439613
final_cleaned_google_news_final.csv,297,NEUTRAL,4.845301191380713e-06,0.051061224192380905,0.9413260221481323,0.007607903331518173
final_cleaned_google_news_final.csv,306,NEUTRAL,7.5363609539635945e-06,0.2635670006275177,0.7306237816810608,0.005801680963486433
final_cleaned_google_news_final.csv,308,NEUTRAL,7.414409992634319e-06,0.23123261332511902,0.7642350792884827,0.004524909891188145
final_cleaned_google_news_final.csv,312,NEUTRAL,6.494502486020792e-06,0.23230981826782227,0.7611414790153503,0.006542176008224487
final_cleaned_google_news_final.csv,318,NEUTRAL,5.492305263032904e-06,0.06227555498480797,0.9294538497924805,0.00826506968587637
final_cleaned_google_news_final.csv,319,NEUTRAL,6.009996923239669e-06,0.09430553019046783,0.8958548307418823,0.009833669289946556
final_cleaned_google_news_final.csv,320,NEUTRAL,8.125318345264532e-06,0.07574163377285004,0.9154515862464905,0.008798649534583092
final_cleaned_google_news_final.csv,321,NEUTRAL,8.940020961745176e-06,0.22453559935092926,0.770912230014801,0.004543247167021036
final_cleaned_google_news_final.csv,322,NEUTRAL,1.7497115550213493e-05,0.26216766238212585,0.7155513167381287,0.02226349152624607
final_cleaned_google_news_final.csv,323,NEUTRAL,5.492305263032904e-06,0.06227555498480797,0.9294538497924805,0.00826506968587637
final_cleaned_google_news_final.csv,325,NEUTRAL,6.113712515798397e-06,0.07612720131874084,0.916410505771637,0.007456186227500439
final_cleaned_google_news_final.csv,326,NEUTRAL,8.898219675756991e-06,0.34430992603302,0.6499398350715637,0.0057413820177316666
final_cleaned_google_news_final.csv,331,NEUTRAL,4.293613983463729e-06,0.026377474889159203,0.9647389650344849,0.008879296481609344
final_cleaned_google_news_final.csv,337,NEUTRAL,9.694691470940597e-06,0.07200977206230164,0.9092286229133606,0.01875191181898117
final_cleaned_google_news_final.csv,339,NEUTRAL,3.883320914610522e-06,0.034136876463890076,0.9602577090263367,0.005601453594863415
final_cleaned_google_news_final.csv,345,NEUTRAL,1.5386502127512358e-05,0.08987317234277725,0.8860994577407837,0.02401197887957096
final_cleaned_google_news_final.csv,346,NEUTRAL,1.2840365343436133e-05,0.21910360455513,0.7668917179107666,0.013991870917379856
final_cleaned_google_news_final.csv,352,NEUTRAL,4.574914328259183e-06,0.054898809641599655,0.9398981332778931,0.005198459606617689
final_cleaned_google_news_final.csv,353,NEUTRAL,6.198543815116864e-06,0.1420208066701889,0.8532950282096863,0.004677918739616871
final_cleaned_google_news_final.csv,354,NEUTRAL,7.2721222750260495e-06,0.06249551102519035,0.9218798875808716,0.015617349185049534
final_cleaned_google_news_final.csv,357,NEUTRAL,7.898802323325071e-06,0.0923973023891449,0.8977278470993042,0.009866886772215366
final_cleaned_google_news_final.csv,358,NEUTRAL,3.0541623345925473e-06,0.02574768476188183,0.9709650874137878,0.003284215461462736
final_cleaned_google_news_final.csv,359,NEUTRAL,6.395800937752938e-06,0.14938826858997345,0.8454838395118713,0.005121554713696241
final_cleaned_google_news_final.csv,185,NEUTRAL,8.737615644349717e-06,0.09507174044847488,0.8926386833190918,0.01228086557239294
final_cleaned_google_news_final.csv,192,NEUTRAL,1.1380291653040331e-05,0.45968255400657654,0.5321370363235474,0.008169123902916908
final_cleaned_google_news_final.csv,198,NEUTRAL,1.4611911865358707e-05,0.08261382579803467,0.8807339668273926,0.036637645214796066
final_cleaned_google_news_final.csv,199,NEUTRAL,5.028903251513839e-05,0.06759670376777649,0.8387267589569092,0.09362621605396271
final_cleaned_google_news_final.csv,209,NEUTRAL,1.3327549822861329e-05,0.05155361443758011,0.9116991758346558,0.036733802407979965
final_cleaned_google_news_final.csv,217,NEUTRAL,1.3217661944509018e-05,0.25501808524131775,0.7300980687141418,0.014870584942400455
final_cleaned_google_news_final.csv,241,NEUTRAL,9.207608854922e-06,0.08245918154716492,0.9037811160087585,0.013750539161264896
final_cleaned_google_news_final.csv,253,NEUTRAL,1.4570206985808909e-05,0.3011187016963959,0.6849677562713623,0.013899079523980618
final_cleaned_google_news_final.csv,273,NEUTRAL,9.878990567813162e-06,0.29506683349609375,0.6986256837844849,0.006297565530985594
final_cleaned_google_news_final.csv,290,NEUTRAL,1.2030584002786782e-05,0.20592942833900452,0.77447509765625,0.019583411514759064
final_cleaned_google_news_final.csv,291,NEUTRAL,1.3916922398493625e-05,0.23378315567970276,0.7429012656211853,0.023301605135202408
final_cleaned_google_news_final.csv,298,NEUTRAL,9.268790563510265e-06,0.08447951078414917,0.8906304836273193,0.024880817160010338
final_cleaned_google_news_final.csv,310,NEUTRAL,8.181898920156527e-06,0.20372766256332397,0.78754723072052,0.008716994896531105
final_cleaned_google_news_final.csv,313,NEUTRAL,2.181275704060681e-05,0.10155880451202393,0.8663275241851807,0.03209180384874344
final_cleaned_google_news_final.csv,316,NEUTRAL,1.484961285314057e-05,0.27857542037963867,0.7042341828346252,0.01717556081712246
final_cleaned_google_news_final.csv,317,NEUTRAL,1.732263990561478e-05,0.4502166509628296,0.5366798043251038,0.013086176477372646
final_cleaned_google_news_final.csv,334,NEUTRAL,1.5942925529088825e-05,0.15936271846294403,0.8068228960037231,0.033798377960920334
final_cleaned_google_news_final.csv,360,NEUTRAL,9.09938353288453e-06,0.2927020490169525,0.693571925163269,0.013717000372707844
final_cleaned_google_news_final.csv,336,NEGATIVE,8.135427378874738e-06,0.5187198519706726,0.4775654077529907,0.0037066179793328047
final_cleaned_google_news_final.csv,338,NEUTRAL,6.872643098176923e-06,0.17923222482204437,0.8185479044914246,0.0022130203433334827
final_cleaned_google_news_final.csv,340,NEUTRAL,4.447642822924536e-06,0.040332622826099396,0.9555590152740479,0.00410392927005887
final_cleaned_google_news_final.csv,341,NEUTRAL,4.447642822924536e-06,0.040332622826099396,0.9555590152740479,0.00410392927005887
final_cleaned_google_news_final.csv,343,NEUTRAL,3.3159742542920867e-06,0.024892808869481087,0.973105788230896,0.0019979747012257576
final_cleaned_google_news_final.csv,344,NEUTRAL,5.116078227729304e-06,0.04212401434779167,0.9513629078865051,0.006507938727736473
final_cleaned_google_news_final.csv,347,NEUTRAL,5.345913450582884e-06,0.027303989976644516,0.9643025994300842,0.008388055488467216
final_cleaned_google_news_final.csv,348,NEUTRAL,7.043732694000937e-06,0.09491909295320511,0.8981984853744507,0.006875327322632074
final_cleaned_google_news_final.csv,349,NEGATIVE,8.058553248702083e-06,0.6490665674209595,0.34751614928245544,0.0034093132708221674
final_cleaned_google_news_final.csv,355,NEUTRAL,7.9203628047253e-06,0.3848734498023987,0.6130702495574951,0.0020484854467213154
final_cleaned_google_news_final.csv,356,NEUTRAL,5.175227670406457e-06,0.0701945498585701,0.9235899448394775,0.006210329942405224
final_cleaned_google_news_final.csv,304,NEUTRAL,2.7168755423190305e-06,0.006464975420385599,0.9912443161010742,0.002287972951307893
final_cleaned_google_news_final.csv,307,NEUTRAL,4.6961454245320056e-06,0.05072465538978577,0.9470734000205994,0.002197152003645897
final_cleaned_google_news_final.csv,309,NEUTRAL,3.7619684007950127e-06,0.018788276240229607,0.979671061038971,0.0015369565226137638
final_cleaned_google_news_final.csv,324,NEUTRAL,3.887850198225351e-06,0.03806455060839653,0.95445317029953,0.007478418760001659
final_cleaned_google_news_final.csv,335,NEUTRAL,5.818289537273813e-06,0.2752140760421753,0.7198926210403442,0.004887462593615055
final_cleaned_google_news_final.csv,342,NEUTRAL,3.937225301342551e-06,0.02889321930706501,0.9640207886695862,0.007082043215632439
final_cleaned_google_news_final.csv,350,NEUTRAL,3.6947101307305275e-06,0.027526799589395523,0.9681988954544067,0.004270612262189388
final_cleaned_google_news_final.csv,351,NEUTRAL,2.693097712835879e-06,0.014912082813680172,0.9825924634933472,0.0024927854537963867
final_cleaned_google_news_final.csv,69,NEUTRAL,3.202778088962077e-06,0.026322277262806892,0.9709495306015015,0.002724975813180208
final_cleaned_google_news_final.csv,137,NEUTRAL,2.0984819002478616e-06,0.00658818706870079,0.9918429255485535,0.001566768391057849
final_cleaned_google_news_final.csv,288,NEUTRAL,3.033809207408922e-06,0.007847928442060947,0.9886916875839233,0.003457264741882682
final_cleaned_google_news_final.csv,0,NEUTRAL,4.1929826693376526e-05,0.0003029483195859939,0.9978322386741638,0.0018228874541819096
